MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
2.7712,29.0,3.6916129032258063,1.0529032258064517,1715.0,2.212903225806452,33.98,-118.36,1.609
2.6823,19.0,4.148974130240856,1.142729705619982,2917.0,2.6021409455843,33.97,-118.36,1.425
3.0393,17.0,4.235802469135803,1.1530864197530863,2365.0,2.919753086419753,33.96,-118.36,1.292
3.6583,37.0,3.625,0.9679054054054054,2009.0,3.393581081081081,33.96,-118.36,1.773
4.875,26.0,6.9,1.15,100.0,5.0,33.96,-118.37,1.75
2.2297,35.0,2.5810055865921786,0.9748603351955308,1376.0,3.843575418994413,33.95,-118.37,2.625
4.1635,42.0,3.7222222222222223,0.9869281045751634,1283.0,4.19281045751634,33.95,-118.36,1.639
2.875,42.0,4.284263959390863,1.0609137055837563,2038.0,3.44839255499154,33.95,-118.36,1.775
2.8438,32.0,3.851985559566787,1.032490974729242,1053.0,3.8014440433213,33.95,-118.37,1.817
4.125,52.0,5.036144578313253,1.0542168674698795,747.0,4.5,33.95,-118.37,1.74
3.3056,39.0,3.746630727762803,1.105121293800539,1666.0,4.490566037735849,33.94,-118.36,1.568
2.3125,38.0,3.3943661971830985,1.0766823161189358,3036.0,4.751173708920188,33.94,-118.36,1.485
2.3675,29.0,2.900128040973112,1.0409731113956466,3425.0,4.3854033290653005,33.94,-118.37,1.494
2.68,30.0,3.3196480938416424,1.0175953079178883,1433.0,4.202346041055718,33.93,-118.36,1.7
2.6298,40.0,3.4138655462184877,1.050420168067227,2036.0,4.277310924369748,33.93,-118.36,1.565
3.4063,33.0,3.756,1.136,1309.0,5.236,33.94,-118.36,1.523
2.2679,36.0,3.251063829787234,1.0340425531914894,1824.0,3.880851063829787,33.93,-118.34,1.539
1.7344,35.0,4.4491525423728815,1.0677966101694916,918.0,3.889830508474576,33.93,-118.35,1.469
1.9766,34.0,3.4277777777777776,1.05,810.0,4.5,33.93,-118.35,1.625
2.3375,33.0,3.636363636363636,1.0267379679144386,2649.0,4.721925133689839,33.93,-118.35,1.706
2.8462,35.0,3.454761904761905,1.0357142857142858,1888.0,4.495238095238095,33.94,-118.35,1.491
2.6654,38.0,3.951541850220264,1.118942731277533,2188.0,4.819383259911894,33.94,-118.35,1.422
2.5547,36.0,3.647540983606557,0.9852459016393442,2755.0,4.516393442622951,33.94,-118.35,1.504
3.3125,42.0,3.938697318007663,1.0651340996168583,1369.0,5.245210727969349,33.94,-118.35,1.446
2.182,37.0,4.232970027247957,1.230245231607629,3456.0,4.708446866485014,33.94,-118.34,1.475
2.4886,36.0,2.961864406779661,1.1027542372881356,4033.0,4.272245762711864,33.94,-118.34,1.607
3.2862,37.0,4.7497584541062805,1.0956521739130434,3533.0,3.413526570048309,33.93,-118.33,1.523
2.8304,33.0,3.611438183347351,1.0294365012615645,4512.0,3.794785534062237,33.93,-118.34,1.437
2.2976,32.0,3.2487046632124352,1.0336787564766838,1281.0,3.3186528497409324,33.93,-118.34,1.557
3.0677,37.0,4.439024390243903,1.102981029810298,1341.0,3.634146341463415,33.93,-118.34,1.677
3.01,26.0,4.010165184243965,1.0889453621346887,2394.0,3.0419313850063534,33.93,-118.35,1.919
3.5139,31.0,4.591973244147157,1.165551839464883,1973.0,3.29933110367893,33.93,-118.35,1.928
2.11,25.0,3.3580980683506687,1.0282317979197622,1603.0,2.3818722139673105,33.93,-118.35,2.233
3.1656,27.0,3.993710691823899,1.106019766397125,3340.0,3.0008984725965857,33.93,-118.36,2.045
3.3558,29.0,3.9864864864864864,0.9432432432432432,965.0,2.608108108108108,33.92,-118.34,1.996
2.75,24.0,3.5291073738680465,1.093143596377749,2023.0,2.617076326002587,33.92,-118.35,2.397
3.6167,29.0,3.186147186147186,1.0043290043290043,584.0,2.528138528138528,33.92,-118.35,2.0
2.6667,26.0,3.6620416253716552,1.1337958374628343,2308.0,2.2874132804757186,33.92,-118.36,2.293
4.1023,46.0,4.80859375,0.90234375,793.0,3.09765625,33.92,-118.36,2.268
2.6375,19.0,3.4441717791411044,1.083435582822086,1546.0,1.8969325153374232,33.92,-118.36,2.338
2.6961,19.0,4.2046070460704605,1.2439024390243902,2033.0,2.754742547425474,33.93,-118.36,2.125
2.8958,10.0,3.5535714285714284,0.7321428571428571,61.0,1.0892857142857142,33.93,-118.37,2.458
4.4722,44.0,5.485380116959064,1.0584795321637428,502.0,2.935672514619883,33.92,-118.37,2.183
4.9688,36.0,5.456852791878172,1.0,509.0,2.583756345177665,33.92,-118.37,2.389
5.5255,40.0,5.0162162162162165,1.0108108108108107,521.0,2.8162162162162163,33.92,-118.37,2.427
4.8611,39.0,5.259803921568627,1.0098039215686274,556.0,2.7254901960784315,33.92,-118.37,2.456
4.4861,46.0,5.76530612244898,1.0255102040816326,503.0,2.566326530612245,33.93,-118.37,2.463
4.4474,46.0,4.702127659574468,0.9361702127659576,255.0,2.7127659574468086,33.93,-118.37,2.469
3.0132,44.0,4.90566037735849,1.0943396226415094,392.0,3.69811320754717,33.93,-118.36,2.025
3.8,41.0,4.773892773892774,1.0233100233100234,1191.0,2.7762237762237763,33.91,-118.36,2.225
4.3333,42.0,4.607565011820331,0.9976359338061466,1184.0,2.7990543735224587,33.91,-118.36,2.256
4.74,42.0,5.105540897097625,1.0237467018469657,1136.0,2.9973614775725594,33.9,-118.36,2.3
5.0452,40.0,5.431623931623932,1.1794871794871795,725.0,3.0982905982905984,33.9,-118.36,2.319
3.9355,41.0,4.296551724137931,0.9816091954022989,1334.0,3.066666666666667,33.91,-118.37,2.278
3.3409,32.0,3.2549019607843137,1.0098039215686274,177.0,1.7352941176470589,33.9,-118.37,2.563
2.7813,19.0,3.913654618473896,1.1224899598393574,1282.0,2.57429718875502,33.91,-118.35,2.313
4.0775,28.0,3.9328358208955225,0.996268656716418,1485.0,2.7705223880597014,33.91,-118.35,2.414
3.87,26.0,4.151923076923077,1.0057692307692307,1331.0,2.5596153846153844,33.91,-118.35,2.645
3.0417,25.0,3.953405017921147,1.077658303464755,2299.0,2.746714456391876,33.9,-118.35,2.37
4.8409,29.0,5.105809128630705,1.1099585062240664,1236.0,2.564315352697096,33.91,-118.35,2.44
3.825,34.0,5.036764705882353,1.0980392156862746,1134.0,2.7794117647058822,33.91,-118.35,2.354
4.1,36.0,4.902612826603326,1.1258907363420427,1366.0,3.244655581947744,33.91,-118.36,2.431
3.9485,32.0,4.571428571428571,0.974025974025974,565.0,2.445887445887446,33.9,-118.35,2.3
3.5313,39.0,5.660194174757281,1.077669902912621,640.0,3.1067961165048543,33.9,-118.36,2.304
3.267,23.0,3.860557768924303,1.1474103585657371,670.0,2.6693227091633465,33.92,-118.33,1.854
3.3491,39.0,3.675675675675676,0.9369369369369368,1106.0,3.3213213213213213,33.91,-118.33,1.818
3.2649,17.0,3.835221421215242,1.0535530381050464,2536.0,2.611740473738414,33.91,-118.34,2.021
3.5903,35.0,3.676767676767677,1.0168350168350169,962.0,3.239057239057239,33.91,-118.33,1.833
2.4741,8.0,3.447460595446585,1.2294220665499125,2691.0,2.3563922942206657,33.91,-118.34,1.857
3.425,6.0,4.221774193548387,1.092741935483871,740.0,2.9838709677419355,33.92,-118.34,1.938
2.6689,12.0,2.9295154185022025,1.0684287812041116,7429.0,2.181791483113069,33.91,-118.34,1.923
2.455,8.0,3.543923381770145,1.1013870541611626,7211.0,2.381439894319683,33.91,-118.33,1.927
3.8173,31.0,4.896193771626297,1.1730103806228374,874.0,3.0242214532871974,33.91,-118.31,1.779
4.2596,36.0,5.368715083798882,0.9664804469273744,625.0,3.4916201117318435,33.91,-118.31,1.811
4.2083,33.0,5.026162790697675,1.1511627906976745,1073.0,3.119186046511628,33.91,-118.32,1.805
4.2,35.0,4.372093023255814,0.916279069767442,640.0,2.976744186046512,33.91,-118.32,1.813
3.6654,35.0,5.182352941176471,0.9352941176470588,605.0,3.5588235294117645,33.91,-118.32,1.845
4.5304,34.0,4.7515625,1.0578125,1920.0,3.0,33.91,-118.32,1.813
5.7528,34.0,4.623376623376624,0.8571428571428571,757.0,3.277056277056277,33.91,-118.32,1.805
3.6625,35.0,4.8986175115207375,1.044546850998464,1882.0,2.890937019969278,33.9,-118.32,1.88
4.8456,35.0,5.968036529680365,1.1232876712328768,672.0,3.068493150684932,33.92,-118.31,1.464
5.0653,35.0,5.602836879432624,0.9432624113475178,926.0,3.2836879432624118,33.93,-118.31,1.58
4.9615,34.0,5.351916376306621,0.951219512195122,804.0,2.8013937282229966,33.93,-118.32,1.578
4.8304,35.0,6.961956521739131,1.190217391304348,710.0,3.858695652173913,33.92,-118.32,1.528
2.0437,31.0,4.047817047817047,1.0571725571725572,3590.0,3.731808731808732,33.93,-118.29,1.372
3.692,34.0,5.067605633802817,1.019718309859155,1293.0,3.6422535211267606,33.92,-118.29,1.452
5.3292,34.0,5.540322580645161,0.967741935483871,906.0,3.653225806451613,33.92,-118.29,1.555
3.0139,34.0,5.402631578947369,1.0052631578947369,1258.0,3.310526315789473,33.92,-118.3,1.547
3.7969,29.0,6.329545454545454,1.125,1140.0,3.238636363636364,33.93,-118.3,1.694
3.0147,30.0,4.385714285714286,1.1333333333333333,1491.0,3.55,33.91,-118.3,1.551
2.6182,34.0,3.234,0.986,1530.0,3.06,33.91,-118.3,1.726
2.6312,28.0,4.169312169312169,1.058201058201058,891.0,2.357142857142857,33.9,-118.31,1.713
2.3043,28.0,3.590909090909091,1.0669856459330145,1028.0,2.45933014354067,33.91,-118.29,1.775
1.7714,27.0,2.5325,0.985,1067.0,2.6675,33.9,-118.29,1.594
3.6,29.0,4.044822256568779,1.0324574961360125,1868.0,2.8871715610510047,33.9,-118.3,2.088
3.4,27.0,5.049459041731066,1.17774343122102,2099.0,3.244204018547141,33.9,-118.3,2.241
2.9559,13.0,3.972491909385113,1.06957928802589,1975.0,3.1957928802588995,33.9,-118.3,1.736
3.287,19.0,3.668181818181818,1.043939393939394,1726.0,2.6151515151515152,33.9,-118.3,1.814
3.0329,30.0,3.5019059720457437,1.0902160101651843,1806.0,2.2947903430749683,33.89,-118.3,2.078
3.285,37.0,3.773451327433628,1.0,1369.0,2.423008849557522,33.89,-118.3,2.181
3.5417,38.0,3.45679012345679,0.9851851851851852,1131.0,2.7925925925925927,33.9,-118.31,1.984
2.7428,33.0,4.049242424242424,1.0738636363636365,1072.0,2.0303030303030303,33.89,-118.29,2.089
4.2171,32.0,4.1243432574430825,1.021015761821366,1605.0,2.810858143607706,33.89,-118.29,2.182
3.0739,36.0,4.178997613365155,1.045346062052506,1175.0,2.804295942720764,33.88,-118.29,2.186
3.3281,21.0,4.2382176520994,1.05484147386461,3186.0,2.730077120822622,33.88,-118.29,2.37
3.1597,27.0,4.623529411764705,1.061764705882353,1510.0,2.2205882352941178,33.87,-118.3,2.147
5.0641,31.0,5.315589353612167,0.9923954372623576,823.0,3.129277566539924,33.87,-118.3,2.349
4.0536,26.0,3.7,0.9454545454545454,807.0,2.4454545454545453,33.88,-118.3,2.536
3.7375,29.0,4.166666666666667,1.1225490196078431,563.0,2.7598039215686274,33.88,-118.3,2.477
3.2574,30.0,4.186335403726708,1.0341614906832295,885.0,2.748447204968944,33.88,-118.3,1.953
2.8445,35.0,4.636494252873563,1.0761494252873562,1881.0,2.702586206896552,33.88,-118.3,2.421
3.5644,32.0,4.124361158432709,1.1431005110732535,1491.0,2.5400340715502554,33.88,-118.31,2.423
3.5556,35.0,4.8475,1.03,1036.0,2.59,33.88,-118.31,2.38
2.3812,21.0,3.725,1.075,686.0,1.715,33.88,-118.31,2.375
3.4792,30.0,4.532956685499058,1.0941619585687383,1724.0,3.2467043314500943,33.9,-118.31,1.947
3.7639,37.0,4.57429718875502,1.0200803212851406,1257.0,2.5240963855421685,33.89,-118.31,2.206
4.1458,35.0,5.141486810551559,1.014388489208633,1192.0,2.858513189448441,33.89,-118.31,2.315
4.0473,36.0,5.223367697594502,1.0309278350515465,831.0,2.855670103092784,33.9,-118.32,2.121
4.1344,36.0,4.115839243498818,0.9739952718676124,1245.0,2.9432624113475176,33.9,-118.32,2.103
3.0526,37.0,4.068459657701712,0.980440097799511,1316.0,3.21760391198044,33.9,-118.32,2.164
4.2813,45.0,4.209606986899563,0.9890829694323144,1323.0,2.888646288209607,33.89,-118.32,2.101
5.1669,44.0,5.220883534136546,1.0120481927710845,695.0,2.791164658634538,33.89,-118.32,2.206
4.5053,34.0,5.436991869918699,1.1382113821138211,1270.0,2.5813008130081303,33.89,-118.32,2.42
2.6091,21.0,3.7839541547277937,1.1369627507163325,5546.0,3.1782234957020057,33.9,-118.33,1.639
4.9779,23.0,4.858012170385395,1.0101419878296145,1309.0,2.655172413793104,33.9,-118.34,2.246
5.5133,37.0,4.593220338983051,0.8898305084745762,355.0,3.0084745762711864,33.9,-118.34,2.273
4.7426,36.0,4.5770750988142295,0.8656126482213439,628.0,2.4822134387351777,33.9,-118.34,2.427
4.1776,36.0,5.14176245210728,0.992337164750958,706.0,2.7049808429118776,33.9,-118.34,2.366
4.1953,39.0,5.266106442577031,1.011204481792717,982.0,2.750700280112045,33.89,-118.33,2.269
5.1874,42.0,5.934640522875817,1.1045751633986929,897.0,2.931372549019608,33.89,-118.33,2.308
6.0088,36.0,5.3752808988764045,0.997752808988764,1346.0,3.0247191011235954,33.89,-118.34,2.459
5.373,36.0,5.375886524822695,0.9716312056737588,1232.0,2.912529550827424,33.89,-118.34,2.445
2.8777,13.0,3.60875,1.06625,2197.0,2.74625,33.9,-118.35,2.079
3.4698,31.0,5.390243902439025,1.1986062717770034,956.0,3.3310104529616726,33.9,-118.35,2.25
4.875,31.0,4.104602510460251,0.9288702928870292,734.0,3.071129707112971,33.9,-118.35,2.324
3.6486,29.0,4.298245614035087,1.0350877192982455,2175.0,3.179824561403509,33.89,-118.35,2.29
4.1552,34.0,4.64,1.032,1249.0,3.3306666666666667,33.89,-118.35,2.339
2.9551,41.0,4.11854103343465,1.060790273556231,655.0,1.990881458966565,33.9,-118.36,2.05
3.3971,22.0,4.676348547717843,1.1908713692946058,697.0,2.892116182572614,33.9,-118.35,2.203
4.2829,30.0,4.186813186813187,1.0952380952380951,776.0,2.8424908424908426,33.89,-118.35,2.4
3.375,37.0,4.054245283018868,1.0047169811320755,1266.0,2.9858490566037736,33.89,-118.36,2.28
5.3169,34.0,3.8383838383838382,0.8787878787878788,723.0,3.651515151515152,33.89,-118.36,2.276
4.0727,18.0,3.957845433255269,1.079625292740047,2276.0,2.6651053864168617,33.9,-118.36,2.14
3.1325,27.0,4.378086419753086,1.0555555555555556,2141.0,3.3040123456790123,33.89,-118.36,2.15
4.2454,33.0,4.604206500956023,1.0210325047801148,1644.0,3.1434034416826004,33.88,-118.36,2.368
2.65,28.0,4.262987012987013,1.0357142857142858,827.0,2.685064935064935,33.88,-118.36,2.608
3.9844,26.0,4.946043165467626,1.0287769784172662,829.0,2.9820143884892087,33.88,-118.36,2.307
3.0833,25.0,4.2729468599033815,1.0628019323671498,1371.0,3.3115942028985508,33.89,-118.35,2.327
4.0737,36.0,4.522857142857143,1.1742857142857144,1097.0,3.1342857142857143,33.88,-118.35,2.382
3.2589,42.0,4.215116279069767,1.063953488372093,493.0,2.866279069767442,33.88,-118.34,2.333
4.4,44.0,4.6440677966101696,1.0169491525423728,480.0,2.711864406779661,33.88,-118.35,2.258
3.2594,36.0,4.05958549222798,0.9378238341968912,1054.0,2.7305699481865284,33.88,-118.35,2.339
3.35,25.0,4.121468926553672,1.0225988700564972,1150.0,3.248587570621469,33.88,-118.35,2.375
2.425,40.0,4.950391644908616,1.0861618798955617,950.0,2.480417754569191,33.74,-118.3,2.55
5.25,41.0,3.4782608695652173,0.8695652173913043,61.0,2.652173913043478,33.92,-118.39,2.472
2.4219,33.0,4.311244979919679,1.0140562248995983,1371.0,2.753012048192771,33.88,-118.31,2.607
4.6406,34.0,5.04245283018868,1.0235849056603774,601.0,2.8349056603773586,33.87,-118.34,2.559
6.4391,34.0,5.32258064516129,0.967741935483871,269.0,2.89247311827957,33.86,-118.32,2.523
6.0335,38.0,5.252873563218391,1.011494252873563,519.0,2.9827586206896552,33.86,-118.33,2.554
6.3992,36.0,5.693333333333333,1.0666666666666669,473.0,3.1533333333333333,33.86,-118.33,2.596
4.0,38.0,5.1658536585365855,1.0634146341463415,561.0,2.7365853658536587,33.86,-118.33,2.486
4.5833,37.0,4.896551724137931,0.986206896551724,886.0,3.055172413793104,33.87,-118.35,2.613
3.6169,28.0,4.111702127659575,1.0265957446808511,1369.0,2.4273049645390072,33.87,-118.35,2.57
3.5073,42.0,4.251351351351351,1.0405405405405406,1859.0,2.5121621621621624,33.85,-118.32,2.348
2.775,50.0,2.9743589743589745,1.329059829059829,382.0,1.6324786324786325,33.83,-118.31,2.25
3.2472,35.0,4.320754716981132,1.0622641509433963,1374.0,2.59245283018868,33.79,-118.31,2.547
3.1648,39.0,5.089928057553957,1.0719424460431657,729.0,2.622302158273381,33.8,-118.32,2.448
3.3958,38.0,5.266447368421052,1.1578947368421053,711.0,2.338815789473684,33.79,-118.31,2.5
2.4432,37.0,2.866799204771372,0.9960238568588468,998.0,1.984095427435388,34.09,-118.34,2.0
2.5444,35.0,3.3746223564954683,1.040785498489426,1334.0,2.015105740181269,34.09,-118.35,2.361
2.0205,33.0,3.0537918871252203,1.031746031746032,1845.0,1.626984126984127,34.09,-118.36,2.438
2.5812,36.0,2.97008547008547,0.9786324786324786,874.0,1.8675213675213675,34.09,-118.36,2.0
3.2818,31.0,3.617094017094017,1.041025641025641,2559.0,1.458119658119658,34.09,-118.37,2.25
2.6639,29.0,2.91125,1.04125,1953.0,2.44125,34.02,-118.46,2.333
2.625,11.0,3.6,0.8,150.0,7.5,34.02,-118.48,2.5
2.125,39.0,4.096153846153846,0.8461538461538461,138.0,2.6538461538461537,34.03,-118.37,1.964
4.6277,21.0,3.983092638252906,1.0704473406128918,5127.0,1.805917576611483,33.99,-118.38,2.283
3.2021,45.0,5.281437125748503,1.2005988023952097,679.0,2.032934131736527,33.99,-118.35,2.221
4.2917,52.0,6.329545454545454,0.9602272727272728,486.0,2.761363636363636,34.0,-118.33,2.476
3.7344,47.0,6.219101123595506,1.1179775280898876,437.0,2.455056179775281,33.99,-118.34,1.794
3.825,48.0,6.168421052631579,1.0789473684210529,497.0,2.6157894736842104,33.99,-118.34,1.83
3.8803,6.0,5.762492981471084,1.046603032004492,6163.0,3.4604154969118475,34.58,-117.78,1.2
3.46,32.0,6.8843137254901965,1.2666666666666666,1733.0,3.3980392156862744,34.71,-117.96,1.239
2.5764,14.0,5.08984375,1.00390625,1228.0,2.3984375,34.71,-118.06,1.5
4.0211,4.0,6.3704712612367205,1.1362026695723235,10493.0,2.858349223644784,34.68,-118.09,1.44
5.3267,6.0,6.663677130044843,1.061883408071749,3489.0,3.12914798206278,34.68,-118.11,1.401
4.6417,17.0,6.829201101928375,1.0743801652892562,1219.0,3.358126721763085,34.69,-118.12,1.257
4.6629,12.0,6.82798459563543,1.123234916559692,2439.0,3.1309370988446728,34.68,-118.12,1.315
2.67,33.0,6.147887323943662,1.2464788732394363,425.0,2.992957746478873,34.65,-118.1,1.875
2.4012,5.0,5.766633565044687,1.1737835153922542,2602.0,2.5839126117179743,34.71,-118.09,1.594
4.9806,5.0,7.25718290119131,1.1541695865451995,4562.0,3.196916608269096,34.7,-118.1,1.411
2.8548,6.0,8.095914742451155,1.4280639431616342,1543.0,2.7406749555950265,34.7,-118.09,1.385
2.415,16.0,4.923270440251573,1.030188679245283,1524.0,1.916981132075472,34.71,-118.1,1.375
1.125,46.0,5.714285714285714,1.4285714285714286,14.0,2.0,34.71,-118.12,2.25
4.3229,7.0,5.623569794050344,1.0125858123569793,2833.0,3.2414187643020598,34.7,-118.12,1.3
4.5455,25.0,5.511326860841424,1.1067961165048543,775.0,2.5080906148867315,34.68,-118.14,1.265
3.5732,5.0,4.640919366993217,1.1126601356443104,6291.0,2.370384325546345,34.67,-118.15,1.469
4.6591,20.0,6.758064516129032,1.0806451612903225,551.0,2.962365591397849,34.65,-118.14,2.472
4.8787,33.0,6.104602510460251,1.0334728033472804,1365.0,2.8556485355648538,34.7,-118.16,1.277
3.9028,35.0,5.713761467889908,1.0697247706422015,1974.0,3.622018348623853,34.69,-118.16,1.268
4.7875,19.0,6.007005253940456,1.052539404553415,1817.0,3.182136602451839,34.76,-118.28,1.636
2.1979,16.0,6.166666666666667,1.121212121212121,704.0,2.1333333333333333,34.77,-118.19,1.464
4.875,5.0,7.101721439749609,1.176056338028169,7694.0,6.020344287949921,34.69,-118.2,1.634
4.1667,12.0,6.74171270718232,1.1091160220994476,2188.0,3.022099447513812,34.69,-118.17,1.719
6.6772,13.0,7.37707182320442,1.0676795580110496,2288.0,3.160220994475138,34.68,-118.17,1.856
5.0285,8.0,6.66371158392435,1.0768321513002364,5731.0,3.387115839243499,34.67,-118.19,1.679
4.5659,5.0,6.012958963282937,1.1195104391648667,3723.0,2.680345572354212,34.67,-118.17,1.403
3.9963,33.0,5.671974522292993,1.038216560509554,913.0,2.9076433121019107,34.65,-118.19,1.268
5.7049,9.0,6.699570815450644,1.0858369098712446,731.0,3.1373390557939915,34.66,-118.17,1.732
4.3636,28.0,6.138020833333333,1.0625,1162.0,3.0260416666666665,34.67,-118.22,1.797
3.6382,25.0,7.772189349112426,1.1449704142011834,1059.0,3.133136094674556,34.66,-118.23,1.382
4.9,17.0,6.501706484641638,1.129692832764505,1867.0,3.1860068259385668,34.66,-118.22,1.524
3.0441,17.0,5.292328042328043,1.0767195767195767,2313.0,3.0595238095238093,34.65,-118.21,1.401
3.5673,17.0,5.453731343283582,1.0388059701492538,766.0,2.2865671641791043,34.65,-118.23,1.363
3.2125,19.0,5.2075471698113205,1.2169811320754718,314.0,2.962264150943396,34.68,-118.27,1.854
3.3173,18.0,5.645372645372645,1.1236691236691236,2837.0,2.323505323505324,34.65,-118.29,2.184
4.3456,18.0,4.997311827956989,1.0080645161290325,913.0,2.454301075268817,34.58,-118.38,1.489
5.0839,25.0,6.03921568627451,1.1509803921568629,1558.0,3.054901960784313,34.73,-118.61,1.567
4.2941,10.0,5.805633802816901,1.1464788732394366,2164.0,3.047887323943662,34.7,-118.4,1.516
1.4091,34.0,5.785714285714286,1.8571428571428568,53.0,3.7857142857142856,34.63,-117.92,1.375
2.7396,7.0,6.548076923076923,1.2019230769230769,485.0,4.663461538461538,34.59,-117.92,1.256
3.1946,5.0,5.618618618618618,1.0610610610610611,3569.0,3.5725725725725725,34.57,-117.93,1.327
3.9766,8.0,5.6284329563812605,1.0452342487883683,2169.0,3.504038772213247,34.53,-117.9,1.358
3.8594,10.0,5.47457627118644,1.0527306967984935,1681.0,3.1657250470809792,34.53,-117.96,1.41
4.0945,13.0,5.733197556008147,1.089613034623218,1492.0,3.038696537678208,34.53,-117.98,1.357
4.1573,19.0,6.162629757785467,1.0484429065743943,1677.0,2.901384083044982,34.63,-118.18,2.281
6.4865,2.0,8.052670080468179,1.1331382589612289,4098.0,2.997805413313826,34.6,-118.16,2.044
4.9904,5.0,7.843010752688172,1.2247311827956988,3123.0,3.358064516129032,34.6,-118.16,1.541
4.7097,12.0,6.505263157894737,1.0736842105263158,1048.0,2.7578947368421054,34.56,-118.21,2.621
5.3799,4.0,7.944629014396456,1.1877076411960132,5839.0,3.233111849390919,34.63,-118.22,2.224
5.9508,16.0,6.039906103286385,1.0023474178403755,1273.0,2.988262910798122,34.64,-118.21,1.811
3.7636,6.0,6.096236890808143,1.1671807526218383,4892.0,3.017890191239976,34.57,-118.14,1.676
3.9936,5.0,5.838768115942029,1.045289855072464,3427.0,3.1041666666666665,34.56,-118.12,1.485
3.3086,7.0,5.181032290872108,1.1022120518688023,11973.0,3.044241037376049,34.57,-118.1,1.381
4.5266,4.0,6.358957654723128,1.0964169381107491,4970.0,3.237785016286645,34.57,-118.09,1.429
4.1719,5.0,6.625,1.1071428571428572,631.0,3.755952380952381,34.58,-118.08,1.466
4.2329,5.0,5.734078212290503,1.01731843575419,5871.0,3.2798882681564248,34.56,-118.07,1.455
4.5615,14.0,6.242718446601942,1.0764563106796117,2846.0,3.453883495145631,34.56,-118.08,1.372
4.0729,4.0,6.163329161451815,1.1138923654568211,4546.0,2.8448060075093866,34.58,-118.03,1.543
5.083,4.0,6.968606932635709,1.1157619359058208,5391.0,3.525833878351864,34.57,-118.02,1.513
4.071,2.0,6.28139534883721,1.2325581395348837,1368.0,3.181395348837209,34.55,-118.01,1.374
4.5237,5.0,6.1037344398340245,1.12070916635232,8152.0,3.075066012825349,34.55,-118.08,1.418
4.8667,14.0,6.925742574257426,1.136138613861386,1236.0,3.0594059405940595,34.51,-118.07,2.399
5.9507,11.0,6.185872279700321,1.02247591865858,8721.0,3.111309311452016,34.43,-118.37,2.252
3.7043,12.0,6.387037037037037,1.1074074074074074,1502.0,2.7814814814814817,34.49,-117.89,1.508
4.5769,32.0,6.34113712374582,1.1438127090301002,806.0,2.6956521739130435,34.48,-117.96,1.594
3.2765,18.0,6.326271186440678,1.2648305084745763,1355.0,2.8707627118644066,34.45,-117.79,1.65
4.542,12.0,5.7810690423162585,1.068596881959911,10475.0,2.3329621380846324,34.4,-118.46,1.953
6.0097,25.0,5.972222222222222,0.8796296296296297,689.0,3.189814814814815,34.45,-118.5,2.202
5.9263,3.0,6.550796812749004,1.051792828685259,3032.0,3.0199203187251,34.52,-118.5,2.518
3.375,36.0,4.941176470588236,0.7058823529411765,29.0,1.7058823529411764,34.47,-118.48,1.875
5.5061,17.0,6.923128792987188,1.1348617666891436,4956.0,3.341874578556979,34.46,-118.5,2.394
5.3209,26.0,5.765432098765432,0.9135802469135802,519.0,3.203703703703704,34.44,-118.52,1.85
5.1163,19.0,6.225206611570248,1.0475206611570247,1356.0,2.801652892561984,34.44,-118.53,2.332
5.2374,26.0,5.2405063291139244,0.9430379746835444,508.0,3.2151898734177213,34.45,-118.53,1.855
6.0398,19.0,6.658031088082901,1.0103626943005182,650.0,3.3678756476683938,34.44,-118.53,2.178
6.1281,5.0,6.6125,1.0892241379310346,7270.0,3.1336206896551726,34.46,-118.52,2.362
5.5981,10.0,5.744525547445256,1.0104275286757038,3002.0,3.130344108446298,34.45,-118.53,2.201
6.1082,15.0,6.901865369018654,1.0202757502027575,3733.0,3.02757502027575,34.43,-118.51,2.537
4.7007,25.0,5.824561403508772,1.023391812865497,1884.0,3.672514619883041,34.42,-118.46,1.695
4.6861,16.0,5.494262295081967,1.0549180327868852,7030.0,2.8811475409836067,34.44,-118.45,1.879
5.4829,15.0,6.075165806927045,1.0383198231392778,4453.0,3.281503316138541,34.43,-118.49,1.996
4.4107,23.0,5.60699865410498,1.0174966352624495,2082.0,2.8021534320323016,34.42,-118.49,2.134
5.0166,21.0,5.329457364341085,1.003875968992248,728.0,2.8217054263565893,34.42,-118.48,2.29
3.038,17.0,4.54228855721393,1.1343283582089552,530.0,2.63681592039801,34.42,-118.47,2.385
5.2887,25.0,6.344488188976378,1.031496062992126,1763.0,3.470472440944882,34.42,-118.47,1.83
6.2971,13.0,6.25,1.0069444444444444,1799.0,3.123263888888889,34.42,-118.43,2.183
4.2037,5.0,5.433093154915079,1.1286670097786928,9842.0,2.532681420483788,34.43,-118.43,1.946
6.3277,14.0,7.076071922544951,1.090825265099124,7087.0,3.2674043337943752,34.44,-118.55,2.377
4.0579,5.0,4.876513317191283,1.0847457627118644,2062.0,2.49636803874092,34.59,-118.61,1.671
5.4284,5.0,6.176979662483773,1.070532237126785,7158.0,3.097360450021636,34.53,-118.7,2.363
3.775,9.0,6.103626943005182,1.2150259067357514,1556.0,4.0310880829015545,34.43,-118.66,1.55
4.2391,5.0,5.123809523809523,0.9333333333333332,8733.0,83.17142857142858,34.47,-118.59,1.546
