customer_id,lifetime,contract_type,monthly_charges,tech_support,satisfaction,churn,churn_by_contract
2308,7,half year,268.53,False,6,False,0.52
2309,19,month,481.28,False,2,False,0.51
2310,11,year,191.99,False,7,True,0.5
2311,19,month,113.21,False,3,False,0.51
2312,23,half year,148.55,False,2,True,0.52
2313,21,year,176.77,False,2,False,0.5
2314,23,month,293.74,False,4,False,0.51
2315,12,year,344.04,False,7,False,0.5
2316,14,year,357.7,False,0,True,0.5
2317,8,month,182.45,True,1,True,0.51
2318,15,month,476.23,False,5,True,0.51
2319,4,year,198.51,True,4,True,0.5
2320,19,year,303.58,True,0,True,0.5
2321,3,year,335.11,False,7,True,0.5
2322,5,half year,379.24,True,5,True,0.52
2323,22,half year,332.75,False,0,True,0.52
2324,10,half year,343.23,True,4,False,0.52
2325,17,month,477.06,False,5,True,0.51
2326,13,half year,358.97,False,4,False,0.52
2327,8,half year,436.02,False,4,False,0.52
2328,15,half year,221.85,False,3,True,0.52
2329,19,month,42.89,False,2,True,0.51
2330,2,half year,98.25,False,2,False,0.52
2331,10,half year,109.57,False,7,False,0.52
2332,15,month,133.98,False,1,True,0.51
2333,11,year,55.89,True,0,True,0.5
2334,15,half year,417.7,False,4,False,0.52
2335,8,half year,24.41,False,1,False,0.52
2336,9,year,429.35,False,8,False,0.5
2337,16,year,178.72,True,8,True,0.5
2338,4,year,63.18,True,9,False,0.5
2339,7,half year,275.21,True,1,False,0.52
2340,9,month,46.47,False,10,False,0.51
2341,16,year,228.57,False,2,False,0.5
2342,5,year,41.88,False,2,False,0.5
2343,8,year,498.16,False,10,False,0.5
2344,23,year,302.81,False,0,False,0.5
2345,3,year,331.22,True,7,False,0.5
2346,21,year,131.07,True,8,True,0.5
2347,15,year,459.54,False,3,True,0.5
2348,8,year,405.73,False,0,False,0.5
2349,13,half year,304.55,False,3,False,0.52
2350,11,year,481.76,False,3,False,0.5
2351,23,half year,120.58,False,2,True,0.52
2352,10,year,469.43,False,2,False,0.5
2353,22,year,410.25,True,2,False,0.5
2354,18,month,323.58,False,4,False,0.51
2355,19,year,279.5,False,4,False,0.5
2356,5,month,68.54,True,1,False,0.51
2357,19,month,138.58,False,8,True,0.51
2358,15,year,229.56,False,9,True,0.5
2359,12,year,102.68,False,6,True,0.5
2360,4,half year,94.37,False,3,True,0.52
2361,4,year,207.44,False,5,False,0.5
2362,14,year,170.96,False,4,False,0.5
2363,19,half year,137.38,False,5,True,0.52
2364,7,month,250.83,True,0,True,0.51
2365,16,year,106.18,False,1,False,0.5
2366,14,year,255.4,False,7,False,0.5
2367,5,year,157.14,False,7,False,0.5
2368,18,month,124.44,True,4,True,0.51
2369,21,year,358.75,False,8,False,0.5
2370,1,half year,28.3,False,5,True,0.52
2371,9,year,427.93,True,1,False,0.5
2372,11,month,160.35,False,2,False,0.51
2373,12,half year,311.83,False,9,True,0.52
2374,17,half year,22.37,False,1,True,0.52
2375,16,half year,365.04,True,4,True,0.52
2376,8,year,350.53,False,7,True,0.5
2377,16,year,233.32,False,6,False,0.5
2378,11,year,238.66,False,0,False,0.5
2379,9,month,157.36,False,9,False,0.51
2380,12,month,304.57,True,9,True,0.51
2381,7,month,365.13,False,2,False,0.51
2382,6,year,10.41,True,8,False,0.5
2383,17,half year,499.98,False,0,False,0.52
2384,12,month,258.41,False,8,True,0.51
2385,12,year,347.44,True,5,True,0.5
2386,23,month,119.82,True,7,False,0.51
2387,12,month,389.08,False,3,False,0.51
2388,6,half year,383.57,True,5,False,0.52
2389,15,month,389.53,True,0,False,0.51
2390,10,half year,412.38,False,2,True,0.52
2391,16,year,328.32,False,5,True,0.5
2392,23,half year,378.23,False,0,True,0.52
2393,12,year,128.65,False,9,False,0.5
2394,17,half year,339.18,False,7,False,0.52
2395,5,half year,279.92,False,1,True,0.52
2396,3,year,221.23,False,2,False,0.5
2397,10,month,62.19,False,4,False,0.51
2398,10,year,215.06,False,5,False,0.5
2399,9,year,245.14,False,0,False,0.5
2400,3,half year,143.41,True,5,False,0.52
2401,3,half year,371.3,False,4,True,0.52
2402,5,month,10.05,False,0,False,0.51
2403,3,year,349.27,False,6,False,0.5
2404,5,month,326.58,False,7,False,0.51
2405,2,month,388.42,False,3,True,0.51
2406,5,half year,404.81,False,9,True,0.52
2407,8,half year,494.56,True,7,False,0.52
2408,1,year,433.34,False,0,True,0.5
2409,12,half year,460.4,False,5,False,0.52
2410,6,year,301.88,False,0,False,0.5
2411,10,half year,395.91,False,0,False,0.52
2412,2,year,440.4,False,5,False,0.5
2413,16,year,54.62,False,5,False,0.5
2414,9,year,125.5,False,4,False,0.5
2415,2,month,82.32,False,1,False,0.51
2416,17,half year,122.16,False,8,False,0.52
2417,10,year,302.85,False,8,False,0.5
2418,9,year,360.72,False,2,True,0.5
2419,7,half year,350.82,False,3,True,0.52
2420,15,year,362.78,False,6,True,0.5
2421,10,half year,400.02,False,0,False,0.52
2422,14,half year,289.67,True,6,False,0.52
2423,12,year,493.4,True,5,True,0.5
2424,2,year,297.67,True,8,True,0.5
2425,4,month,166.83,False,10,False,0.51
2426,12,month,170.53,False,2,False,0.51
2427,3,half year,146.42,False,7,True,0.52
2428,21,half year,479.93,False,3,True,0.52
2429,18,year,42.61,True,0,True,0.5
2430,2,month,217.79,False,3,True,0.51
2431,11,half year,424.47,False,4,False,0.52
2432,2,half year,314.45,False,4,True,0.52
2433,9,year,398.54,False,0,False,0.5
2434,23,year,103.31,False,7,True,0.5
2435,2,half year,162.61,False,1,True,0.52
2436,11,month,96.93,False,5,False,0.51
2437,22,month,303.76,False,1,True,0.51
2438,3,year,70.41,False,4,True,0.5
2439,1,month,364.21,True,0,True,0.51
2440,1,year,421.8,True,4,False,0.5
2441,13,half year,114.75,False,8,False,0.52
2442,23,year,399.68,True,3,False,0.5
2443,9,month,152.84,True,1,False,0.51
2444,17,half year,95.39,False,4,False,0.52
2445,20,half year,481.75,False,7,True,0.52
2446,23,month,67.66,False,8,False,0.51
2447,16,year,205.8,False,3,True,0.5
2448,13,half year,216.8,False,9,False,0.52
2449,7,month,239.72,False,2,True,0.51
2450,8,month,390.21,False,5,True,0.51
2451,12,year,211.23,False,3,True,0.5
2452,20,half year,272.35,False,8,False,0.52
2453,9,year,19.56,True,6,False,0.5
2454,8,half year,230.81,False,10,False,0.52
2455,21,half year,389.1,False,1,False,0.52
2456,13,month,375.12,False,3,True,0.51
2457,3,year,386.72,True,0,False,0.5
2458,2,half year,153.21,False,7,True,0.52
2459,16,year,420.44,False,9,False,0.5
2460,9,half year,383.32,False,1,True,0.52
2461,6,year,377.51,False,5,True,0.5
2462,17,month,202.3,False,0,True,0.51
2463,8,year,173.58,False,9,False,0.5
2464,8,month,223.96,True,0,True,0.51
2465,18,half year,132.32,False,3,True,0.52
2466,4,month,186.99,False,4,True,0.51
2467,9,year,353.1,True,10,False,0.5
2468,11,month,403.96,False,4,False,0.51
2469,17,year,60.89,False,1,False,0.5
2470,20,half year,17.1,False,7,False,0.52
2471,13,half year,121.26,False,8,False,0.52
2472,7,half year,177.37,False,2,False,0.52
2473,1,year,259.48,False,4,False,0.5
2474,5,half year,358.42,False,7,True,0.52
2475,9,year,348.24,True,5,False,0.5
2476,12,half year,444.0,True,3,True,0.52
2477,2,year,335.17,False,2,True,0.5
2478,23,year,255.15,False,0,True,0.5
2479,20,half year,81.87,True,4,False,0.52
2480,16,month,148.48,False,8,True,0.51
2481,17,month,329.33,False,0,True,0.51
2482,19,month,136.8,False,7,False,0.51
2483,8,month,397.88,False,9,True,0.51
2484,11,year,115.54,False,3,False,0.5
2485,7,month,373.64,False,2,False,0.51
2486,21,year,21.18,False,9,True,0.5
2487,21,year,142.57,False,0,True,0.5
2488,21,half year,114.17,False,1,False,0.52
2489,6,month,472.94,False,2,True,0.51
2490,5,year,297.38,False,4,True,0.5
2491,1,month,184.4,False,9,True,0.51
2492,12,half year,271.48,False,4,True,0.52
2493,12,year,499.66,False,3,True,0.5
2494,12,half year,186.3,False,8,False,0.52
2495,4,month,113.45,False,7,True,0.51
2496,4,year,66.66,True,4,True,0.5
2497,16,month,192.68,False,0,False,0.51
2498,3,month,475.18,True,9,True,0.51
2499,10,month,86.27,False,9,False,0.51
2500,9,month,308.83,False,0,False,0.51
2501,14,month,268.56,False,2,False,0.51
2502,12,year,492.08,False,9,True,0.5
2503,6,half year,24.2,False,5,True,0.52
2504,4,month,315.38,False,2,False,0.51
2505,22,month,95.38,True,9,False,0.51
2506,21,half year,123.62,False,3,False,0.52
2507,9,year,450.85,False,4,True,0.5
2508,5,year,257.96,False,5,True,0.5
2509,3,year,466.95,False,7,True,0.5
2510,10,month,82.76,True,3,True,0.51
2511,5,year,55.27,False,8,True,0.5
2512,23,year,166.74,False,9,True,0.5
2513,16,year,355.21,True,8,True,0.5
2514,11,year,272.47,False,7,False,0.5
2515,10,year,258.87,True,2,True,0.5
2516,1,year,236.72,True,1,False,0.5
2517,1,month,367.57,True,6,True,0.51
2518,23,month,101.0,False,8,True,0.51
2519,12,half year,195.24,False,2,True,0.52
2520,17,month,219.66,True,7,False,0.51
2521,21,year,201.96,True,4,True,0.5
2522,3,year,119.58,True,10,True,0.5
2523,15,half year,56.71,False,1,False,0.52
2524,22,year,29.08,False,7,True,0.5
2525,14,month,456.41,False,4,True,0.51
2526,4,year,388.94,False,0,False,0.5
2527,13,month,375.21,False,2,False,0.51
2528,21,half year,353.61,False,0,True,0.52
2529,7,month,138.41,True,1,True,0.51
2530,13,year,13.11,False,6,True,0.5
2531,13,month,125.73,False,2,True,0.51
2532,9,year,287.27,False,0,False,0.5
2533,6,month,32.75,False,6,True,0.51
2534,6,half year,416.66,False,2,True,0.52
2535,6,half year,370.81,False,9,True,0.52
2536,13,half year,416.87,False,4,False,0.52
2537,1,year,22.56,True,7,True,0.5
2538,2,month,225.26,False,5,False,0.51
2539,13,year,239.22,True,9,False,0.5
2540,20,year,353.31,False,0,False,0.5
2541,16,half year,452.56,True,2,True,0.52
2542,21,year,298.15,True,6,True,0.5
2543,12,year,266.94,False,9,True,0.5
2544,23,year,82.12,False,5,True,0.5
2545,2,half year,144.94,False,7,True,0.52
2546,21,year,141.01,False,0,True,0.5
2547,17,month,347.41,True,5,False,0.51
2548,20,year,234.78,False,1,False,0.5
2549,12,year,441.22,True,6,False,0.5
2550,5,half year,271.52,False,0,True,0.52
2551,12,half year,89.98,True,8,False,0.52
2552,16,half year,422.22,True,5,False,0.52
2553,13,half year,87.45,False,4,False,0.52
2554,15,half year,119.23,False,6,False,0.52
2555,15,month,93.05,False,1,False,0.51
2556,9,month,144.79,False,4,False,0.51
2557,8,year,235.01,False,4,True,0.5
2558,3,year,485.35,False,7,True,0.5
2559,18,year,11.01,False,2,False,0.5
2560,16,year,300.29,True,10,True,0.5
2561,7,month,45.24,True,8,True,0.51
2562,9,year,445.87,False,7,False,0.5
2563,4,year,205.16,True,0,True,0.5
2564,1,year,367.03,True,3,False,0.5
2565,17,month,487.21,False,4,False,0.51
2566,12,half year,201.07,False,1,False,0.52
2567,4,month,230.48,False,2,False,0.51
2568,9,half year,135.34,False,2,False,0.52
2569,22,half year,169.4,True,6,True,0.52
2570,3,half year,264.89,False,9,True,0.52
2571,12,month,344.16,True,0,False,0.51
2572,6,year,386.95,False,4,True,0.5
2573,18,month,127.18,True,5,True,0.51
2574,19,year,220.81,False,0,True,0.5
2575,12,year,158.18,True,1,True,0.5
2576,10,year,373.48,False,6,False,0.5
2577,14,month,483.92,False,2,True,0.51
2578,22,month,381.58,False,0,False,0.51
2579,4,month,189.08,False,5,False,0.51
2580,7,half year,45.13,False,7,False,0.52
2581,3,half year,97.4,True,4,True,0.52
2582,18,month,249.64,False,2,False,0.51
2583,12,half year,123.58,False,1,False,0.52
2584,22,month,25.31,True,2,True,0.51
2585,6,month,264.2,False,9,False,0.51
2586,6,year,196.68,False,9,True,0.5
2587,14,half year,354.62,False,0,True,0.52
2588,13,month,309.43,False,9,True,0.51
2589,13,month,415.03,False,0,True,0.51
2590,15,half year,231.88,False,8,False,0.52
2591,6,month,330.91,False,2,False,0.51
2592,11,month,250.21,True,9,True,0.51
2593,20,year,23.85,True,1,True,0.5
2594,15,year,217.04,True,7,False,0.5
2595,20,year,66.76,False,0,True,0.5
2596,14,year,82.4,False,0,True,0.5
2597,10,month,320.64,False,0,False,0.51
2598,5,half year,58.63,False,6,False,0.52
2599,6,month,203.95,False,1,True,0.51
2600,21,month,49.25,True,0,True,0.51
2601,22,half year,422.92,True,4,False,0.52
2602,15,half year,103.09,False,7,True,0.52
2603,9,year,211.35,False,6,True,0.5
2604,14,month,314.31,False,7,True,0.51
2605,5,month,86.53,False,4,False,0.51
2606,14,half year,342.53,False,9,True,0.52
2607,20,year,343.26,True,0,True,0.5
2608,15,month,209.98,False,4,True,0.51
2609,12,month,427.62,True,3,False,0.51
2610,8,month,98.08,False,1,True,0.51
2611,23,year,197.64,False,8,True,0.5
2612,21,half year,177.03,True,5,False,0.52
2613,22,year,315.28,True,5,True,0.5
2614,20,half year,329.23,True,4,False,0.52
2615,15,year,389.49,False,9,False,0.5
2616,2,month,431.18,False,6,False,0.51
2617,2,month,38.2,False,2,False,0.51
2618,4,month,272.82,False,10,False,0.51
2619,4,month,389.2,True,0,False,0.51
2620,5,year,180.79,False,2,False,0.5
2621,10,year,81.33,False,7,False,0.5
2622,20,half year,459.53,False,0,False,0.52
2623,14,year,50.11,False,3,True,0.5
2624,16,month,492.18,False,0,False,0.51
2625,5,half year,98.67,False,9,True,0.52
2626,10,half year,133.88,True,7,False,0.52
2627,18,month,189.6,False,2,False,0.51
2628,7,month,11.43,True,8,True,0.51
2629,20,half year,331.54,True,2,True,0.52
2630,12,month,75.94,False,9,True,0.51
2631,7,year,282.55,False,5,True,0.5
2632,21,half year,80.58,True,0,False,0.52
2633,16,year,140.96,False,6,True,0.5
2634,12,half year,75.33,False,0,False,0.52
2635,3,half year,321.66,True,8,False,0.52
2636,9,half year,444.65,False,3,False,0.52
2637,7,month,43.17,False,2,False,0.51
2638,19,year,230.26,False,0,False,0.5
2639,13,year,331.79,True,1,True,0.5
2640,9,year,157.13,False,2,True,0.5
2641,21,year,231.17,False,2,False,0.5
2642,6,half year,466.03,True,7,True,0.52
2643,17,half year,309.41,False,2,False,0.52
2644,17,month,380.48,False,5,True,0.51
2645,13,half year,360.79,True,1,False,0.52
2646,17,year,206.06,True,3,True,0.5
2647,7,half year,269.85,True,5,True,0.52
2648,18,year,425.69,True,0,True,0.5
2649,6,year,166.68,False,0,False,0.5
2650,13,year,118.41,True,5,False,0.5
2651,10,month,33.36,False,5,False,0.51
2652,19,month,29.8,False,7,True,0.51
2653,21,month,206.34,False,3,False,0.51
2654,12,year,218.75,False,4,True,0.5
2655,12,year,317.91,True,9,True,0.5
2656,22,year,235.54,True,2,True,0.5
2657,9,year,136.47,False,1,True,0.5
2658,19,month,157.67,False,1,True,0.51
2659,4,year,387.3,True,0,False,0.5
2660,3,month,286.83,False,6,False,0.51
2661,1,half year,227.65,True,0,False,0.52
2662,7,month,302.28,False,10,False,0.51
2663,12,half year,371.59,False,6,False,0.52
2664,11,half year,248.17,False,8,False,0.52
2665,21,year,70.88,True,8,True,0.5
2666,10,half year,228.05,False,1,False,0.52
2667,12,year,336.15,False,9,True,0.5
2668,9,month,421.43,False,2,True,0.51
2669,21,year,432.54,False,0,False,0.5
2670,5,half year,250.93,False,1,True,0.52
2671,23,half year,386.04,False,1,True,0.52
2672,3,month,260.19,False,1,False,0.51
2673,14,year,138.15,False,8,False,0.5
2674,22,year,397.69,True,1,False,0.5
2675,12,year,124.14,True,3,False,0.5
2676,10,half year,272.85,True,2,False,0.52
2677,2,month,147.63,False,3,True,0.51
2678,21,month,111.43,False,4,False,0.51
2679,6,month,107.38,False,2,True,0.51
2680,6,year,311.97,False,10,True,0.5
2681,19,month,168.06,True,9,False,0.51
2682,19,year,461.23,False,3,False,0.5
2683,18,year,315.72,False,0,True,0.5
2684,13,half year,379.48,False,6,True,0.52
2685,6,month,196.19,False,7,False,0.51
2686,21,year,302.62,False,6,False,0.5
2687,21,month,128.63,False,9,True,0.51
2688,6,month,360.0,False,4,False,0.51
2689,6,year,330.78,False,5,True,0.5
2690,5,year,51.45,True,5,False,0.5
2691,23,month,268.27,True,8,True,0.51
2692,20,month,352.6,False,8,False,0.51
2693,15,year,457.39,False,5,True,0.5
2694,6,month,397.42,False,5,False,0.51
2695,5,year,132.47,False,9,False,0.5
2696,19,month,302.94,True,1,False,0.51
2697,17,year,65.47,False,5,True,0.5
2698,23,year,416.51,False,10,True,0.5
2699,11,month,186.78,False,1,False,0.51
2700,1,half year,313.24,False,4,False,0.52
2701,16,month,105.38,False,5,False,0.51
2702,16,month,440.62,False,6,False,0.51
2703,18,year,306.05,True,10,False,0.5
2704,22,half year,155.24,False,4,False,0.52
2705,6,half year,327.15,False,4,True,0.52
2706,3,month,339.99,False,1,True,0.51
2707,10,year,77.37,False,9,False,0.5
2708,19,month,78.79,False,3,False,0.51
2709,20,year,386.48,False,5,False,0.5
2710,14,year,113.35,True,8,True,0.5
2711,14,year,437.47,False,7,True,0.5
2712,14,month,372.73,False,4,False,0.51
2713,23,month,203.14,True,2,True,0.51
2714,2,year,492.5,False,9,True,0.5
2715,3,half year,202.61,False,0,False,0.52
2716,4,year,272.6,True,6,True,0.5
2717,13,month,15.1,False,4,True,0.51
2718,1,month,59.04,False,2,False,0.51
2719,13,year,132.09,True,6,True,0.5
2720,10,half year,78.96,False,9,True,0.52
2721,12,year,466.38,False,1,False,0.5
2722,8,half year,318.04,True,0,False,0.52
2723,10,year,129.27,False,9,False,0.5
2724,15,half year,122.08,True,9,True,0.52
2725,23,half year,169.56,True,3,True,0.52
2726,13,month,471.06,False,0,False,0.51
2727,16,half year,280.29,False,0,True,0.52
2728,12,year,61.98,False,4,True,0.5
2729,12,month,280.13,False,10,False,0.51
2730,16,month,246.89,False,9,False,0.51
2731,16,year,46.47,False,0,False,0.5
2732,1,year,244.25,True,8,False,0.5
2733,9,half year,420.77,True,0,True,0.52
2734,20,month,17.65,False,9,True,0.51
2735,6,year,256.68,False,4,True,0.5
2736,10,year,152.8,False,1,False,0.5
2737,13,half year,121.65,False,2,False,0.52
2738,17,month,250.63,True,2,True,0.51
2739,5,half year,151.14,True,4,False,0.52
2740,3,half year,255.27,False,7,False,0.52
2741,11,month,144.32,True,8,False,0.51
2742,1,half year,112.81,True,0,True,0.52
2743,17,month,306.28,True,9,True,0.51
2744,21,half year,257.64,True,0,False,0.52
2745,3,month,282.84,True,3,False,0.51
2746,23,year,396.87,False,1,False,0.5
2747,9,year,393.06,True,4,True,0.5
2748,2,year,459.68,False,6,True,0.5
2749,7,month,31.54,True,8,False,0.51
2750,23,half year,289.1,False,0,False,0.52
2751,14,year,81.84,False,3,False,0.5
2752,12,half year,472.21,False,1,False,0.52
2753,16,half year,125.36,True,3,True,0.52
2754,20,month,29.81,False,10,True,0.51
2755,15,year,128.15,False,2,True,0.5
2756,21,year,309.31,False,7,True,0.5
2757,12,year,305.64,False,8,False,0.5
2758,22,half year,204.19,True,3,True,0.52
2759,20,half year,302.25,False,0,True,0.52
2760,7,month,479.83,False,4,False,0.51
2761,7,year,310.73,True,2,False,0.5
2762,17,year,153.36,False,6,False,0.5
2763,11,year,385.75,False,9,False,0.5
2764,11,month,105.05,False,0,False,0.51
2765,8,year,456.72,False,4,True,0.5
2766,16,year,359.45,False,8,False,0.5
2767,9,year,497.96,True,10,True,0.5
2768,19,year,257.58,True,3,False,0.5
2769,22,half year,353.75,False,9,False,0.52
2770,8,year,180.12,False,1,False,0.5
2771,9,half year,82.16,False,2,False,0.52
2772,5,year,352.19,False,0,True,0.5
2773,20,half year,348.9,False,2,False,0.52
2774,23,month,51.88,False,7,True,0.51
2775,7,year,100.78,True,9,True,0.5
2776,6,half year,490.93,True,4,True,0.52
2777,1,half year,374.43,False,8,False,0.52
2778,7,half year,242.85,False,5,False,0.52
2779,2,month,476.81,False,3,True,0.51
2780,3,month,296.5,False,8,True,0.51
2781,23,month,57.49,True,1,False,0.51
2782,3,half year,304.8,False,0,True,0.52
2783,23,month,481.75,False,0,False,0.51
2784,12,month,180.07,False,5,False,0.51
2785,2,month,363.31,False,2,False,0.51
2786,11,year,127.7,False,6,False,0.5
2787,17,month,139.2,False,0,True,0.51
2788,23,year,200.47,False,9,False,0.5
2789,11,month,108.71,False,3,True,0.51
2790,22,year,352.05,True,1,True,0.5
2791,21,year,280.58,False,10,False,0.5
2792,6,month,179.23,False,1,True,0.51
2793,6,month,88.23,False,0,False,0.51
2794,17,year,367.65,False,7,False,0.5
2795,15,month,270.58,False,7,True,0.51
2796,12,year,251.13,False,8,False,0.5
2797,1,month,369.44,False,4,False,0.51
2798,12,year,490.21,True,6,True,0.5
2799,19,half year,391.22,True,0,True,0.52
2800,1,half year,400.96,False,0,True,0.52
2801,2,year,285.94,False,3,True,0.5
2802,11,half year,296.94,True,5,True,0.52
2803,6,half year,239.19,True,2,True,0.52
2804,5,year,224.92,False,6,True,0.5
2805,12,year,234.28,True,2,False,0.5
2806,10,month,113.2,False,6,True,0.51
2807,12,half year,423.27,False,0,False,0.52
2808,2,year,27.92,False,0,False,0.5
2809,12,year,259.53,True,7,True,0.5
2810,9,month,52.91,False,9,True,0.51
2811,16,half year,12.0,False,8,True,0.52
2812,3,year,360.17,True,2,False,0.5
2813,11,year,92.78,False,9,True,0.5
2814,23,year,315.46,True,5,True,0.5
2815,6,year,188.79,False,6,False,0.5
2816,18,month,125.03,True,1,False,0.51
2817,7,month,157.41,False,3,False,0.51
2818,17,month,435.4,True,4,True,0.51
2819,15,half year,276.04,True,1,True,0.52
2820,18,half year,448.09,False,9,True,0.52
2821,22,year,223.92,False,2,True,0.5
2822,12,month,106.18,False,7,False,0.51
2823,22,year,304.81,False,3,False,0.5
2824,8,half year,141.54,False,9,True,0.52
2825,4,half year,352.75,True,0,True,0.52
2826,1,half year,326.11,True,7,False,0.52
2827,13,year,452.26,False,9,True,0.5
2828,13,year,428.38,False,5,True,0.5
2829,7,year,79.57,True,8,False,0.5
2830,11,year,135.94,True,1,True,0.5
2831,11,half year,219.42,True,3,True,0.52
2832,9,year,373.82,False,6,True,0.5
2833,9,half year,11.97,False,1,True,0.52
2834,10,half year,256.87,False,9,False,0.52
2835,10,half year,306.82,False,8,False,0.52
2836,12,half year,282.41,False,10,True,0.52
2837,23,half year,430.13,False,3,False,0.52
2838,1,month,12.52,False,10,False,0.51
2839,10,year,152.91,False,9,True,0.5
2840,9,year,308.7,False,1,True,0.5
2841,5,year,450.72,False,9,False,0.5
2842,11,month,195.77,False,9,False,0.51
2843,12,half year,252.94,False,4,False,0.52
2844,8,year,162.11,False,5,True,0.5
2845,13,month,43.75,False,5,True,0.51
2846,14,year,179.17,False,10,False,0.5
2847,12,year,125.2,True,4,True,0.5
2848,16,half year,134.43,True,4,False,0.52
2849,7,month,138.4,False,3,True,0.51
2850,17,half year,56.26,False,6,False,0.52
2851,7,year,473.39,True,6,True,0.5
2852,3,month,161.94,False,7,True,0.51
2853,15,month,304.46,False,4,False,0.51
2854,21,year,296.77,True,6,True,0.5
2855,11,month,187.53,False,7,True,0.51
2856,6,month,343.2,True,2,True,0.51
2857,22,year,256.51,False,8,True,0.5
2858,5,year,407.81,True,8,False,0.5
2859,14,month,188.26,False,0,False,0.51
2860,21,year,173.1,False,4,True,0.5
2861,18,year,264.48,True,10,True,0.5
2862,15,year,159.49,True,1,True,0.5
2863,17,year,12.12,False,3,True,0.5
2864,23,month,416.33,False,9,False,0.51
2865,15,year,375.53,False,8,False,0.5
2866,5,year,38.29,False,2,True,0.5
2867,15,year,134.37,False,9,True,0.5
2868,16,month,76.93,False,7,True,0.51
2869,20,month,389.13,True,8,True,0.51
2870,11,year,302.3,False,6,False,0.5
2871,21,year,82.92,True,4,False,0.5
2872,9,year,459.81,False,0,True,0.5
2873,15,year,139.26,True,8,False,0.5
2874,12,month,449.45,False,10,True,0.51
2875,15,month,259.7,False,8,False,0.51
2876,12,half year,188.81,False,4,True,0.52
2877,1,year,141.41,False,8,False,0.5
2878,20,half year,458.33,True,0,True,0.52
2879,22,half year,116.87,True,4,False,0.52
2880,10,half year,252.11,False,7,True,0.52
2881,18,half year,320.28,False,7,False,0.52
2882,15,month,43.17,False,0,True,0.51
2883,4,half year,163.92,False,8,True,0.52
2884,10,month,11.12,True,2,True,0.51
2885,15,month,397.98,False,9,False,0.51
2886,21,month,178.72,False,7,True,0.51
2887,11,half year,109.31,True,10,False,0.52
2888,7,month,231.93,True,4,True,0.51
2889,22,year,100.31,False,10,False,0.5
2890,7,month,473.84,False,3,True,0.51
2891,8,month,497.91,False,2,True,0.51
2892,6,year,311.06,True,8,False,0.5
2893,13,year,410.25,False,0,False,0.5
2894,1,year,297.98,False,9,True,0.5
2895,12,month,329.41,True,4,False,0.51
2896,22,month,395.7,False,10,True,0.51
2897,19,month,224.57,True,1,True,0.51
2898,10,year,42.15,False,8,False,0.5
2899,5,year,18.74,False,3,False,0.5
2900,3,month,362.25,True,6,False,0.51
2901,1,half year,31.93,True,3,False,0.52
2902,15,year,346.18,True,1,False,0.5
2903,7,half year,189.8,False,0,False,0.52
2904,18,half year,149.52,True,7,True,0.52
2905,1,year,211.03,True,2,True,0.5
2906,9,month,97.56,True,0,True,0.51
2907,21,year,492.34,False,0,True,0.5
2908,11,month,499.81,False,1,False,0.51
2909,11,month,13.09,False,4,True,0.51
2910,12,year,356.65,True,2,False,0.5
2911,15,year,117.7,False,3,False,0.5
2912,18,half year,160.76,False,9,False,0.52
2913,22,month,484.54,False,7,False,0.51
2914,21,half year,356.28,False,0,False,0.52
2915,16,year,160.14,False,9,False,0.5
2916,9,half year,125.49,False,4,False,0.52
2917,12,half year,346.8,False,1,True,0.52
2918,7,month,190.26,False,9,False,0.51
2919,23,month,115.98,True,2,False,0.51
2920,3,year,19.89,True,0,False,0.5
2921,16,year,235.98,True,3,False,0.5
2922,12,month,151.03,False,4,True,0.51
2923,7,year,308.83,False,3,False,0.5
2924,9,half year,98.59,True,3,False,0.52
2925,16,half year,384.44,False,1,False,0.52
2926,17,year,258.4,True,10,True,0.5
2927,7,half year,171.06,True,2,True,0.52
2928,22,year,230.9,False,3,True,0.5
2929,14,year,132.34,False,6,True,0.5
2930,2,half year,375.53,True,4,True,0.52
2931,8,half year,367.24,False,2,True,0.52
2932,2,month,116.31,False,6,True,0.51
2933,20,year,83.88,False,1,False,0.5
2934,2,half year,32.68,False,7,False,0.52
2935,17,half year,183.09,False,5,False,0.52
2936,4,month,246.18,False,9,False,0.51
2937,15,half year,186.45,True,2,True,0.52
2938,6,month,310.76,False,1,True,0.51
2939,4,month,499.2,False,8,False,0.51
2940,7,month,73.0,False,3,False,0.51
2941,7,month,107.33,False,6,False,0.51
2942,21,month,212.72,False,2,True,0.51
2943,3,half year,241.99,False,1,True,0.52
2944,3,half year,333.55,False,6,False,0.52
2945,22,month,458.6,False,0,False,0.51
2946,4,half year,142.64,False,9,True,0.52
2947,13,month,375.94,False,1,True,0.51
2948,16,year,274.58,False,7,True,0.5
2949,22,year,333.8,False,8,False,0.5
2950,17,month,373.47,False,5,True,0.51
2951,11,year,15.52,False,8,False,0.5
2952,12,year,23.84,False,3,False,0.5
2953,14,year,197.74,False,2,True,0.5
2954,6,month,162.21,False,6,True,0.51
2955,5,year,204.68,False,0,True,0.5
2956,1,year,481.7,True,5,True,0.5
2957,9,half year,61.05,False,1,False,0.52
2958,6,year,196.48,False,1,False,0.5
2959,6,year,429.97,False,1,False,0.5
2960,12,year,337.89,False,6,False,0.5
2961,7,month,171.72,False,2,True,0.51
2962,2,half year,411.51,True,5,False,0.52
